-1.4544397511,1.4899247149,1.4154857343,-1.2915274579,-0.8240470293,-1.1264892636,-0.5172045637,0.7882391149,-0.8387675133,-0.9666502768,0.1901845461,-0.3014586966,0.2865335598,-0.7595050353,-0.8193856341,0.6734905733,-0.5767359145,0.1989372479,-1.0577363292,-0.1246586725,-0.5492140963,-0.2315663457,0.1716406089,-0.4719058544,-0.2578752866,-0.5094514101,1.2135083669,0.1489615509,-0.4871919941,-0.6205606357,-0.3062740612,0.7593621581,-0.6515069917,-0.1863597887,0.1168965055,0.1593766725,0.0380852797,-0.6969964506,-0.2785556219,-1.0645986142,0.196905396,-0.0723420497,-0.3908135058,-0.1700781629,-0.6226882169,-0.4546390768,0.6824537424,-0.9566174185,0.6790974576,-0.4184799435,-0.1207369663,0.4390417267,-0.2512987465,-0.2722853018,-0.7135750477,-1.1689132234,-0.9994254865,-0.3684937025,-1.2455626848,-1.1951633593,-0.361078297,0.7277562944,1.7029576057,-0.1493386106,-0.556995567,-0.9110147372,-1.5918320324,0.6766073882,-0.7913846592,-0.2120494743,-0.1861842265,-1.0859427359,-0.2262668197,-1.3028257533,-0.5791140123,-0.2587104227,0.1118725057,-0.4282231759,0.0026519693,-0.1628247072,-1.0409337464,-0.0516392684,-1.3553129582,-0.9963827212,-0.4273706089,-0.9371755821,-0.1812625205,0.1072428442,0.5704589599,-0.4889012264,-0.6999578252,-0.0671470383,-1.1335556148,-0.3472024431,-1.2169545147,-0.3729564884,-0.5502665151,-0.801002194,-0.5542453834,0.3274160781
0.9916574067,-0.0388116939,-0.0836261221,-0.9007766739,-1.6882205345,0.291784293,-0.4378380975,-1.1854184903,-0.2953098281,0.0384786811,-0.5846709545,-0.0113547011,-0.9430203263,-0.4675184545,0.3310687676,-1.319063141,-0.5342093573,0.1197869713,-1.1457544795,0.0110738822,-0.9372752882,0.9900432584,-0.6432265333,-0.7402546907,0.3496084049,-0.6287806656,0.8193115834,-0.3683415995,-0.2444588198,-0.5326348036,-0.2181009924,-0.4597886424,-0.2668265333,-1.0183409214,0.0460662882,-0.108289818,-0.7585928316,-1.2261083394,1.2510673055,-1.3682177942,-0.4786674621,0.4417800232,0.9141832552,-0.4982113667,-0.8175141599,-0.5280391684,0.9697799362,-0.7644940039,-0.1674703004,-0.5593595021,1.2533273192,-0.2205042749,0.0562726664,-0.0602308013,0.3332508957,-0.7935105254,-0.7061137661,-0.3221192138,-0.4471864827,-0.8038438023,0.6866559773,-0.5500186676,-0.2489584747,-0.6900115751,-0.2936679888,-2.0222103749,-0.1708330406,-1.0827270371,-0.251956068,-0.9977035529,-0.0087819656,0.1468693945,-1.0489693958,-0.35274604,-0.1514281419,0.1286253442,-0.022234555,1.1471666854,-0.548342519,-0.3981187251,-0.4051814101,-0.0206061743,-0.7768584233,0.2117008926,-0.3410724952,-0.3630152874,-0.3176009992,0.5091724404,-1.4320168696,-0.4417940865,0.0232426221,-0.1691734112,-0.3281110319,0.2266038347,-0.0869081479,-0.473406421,-0.9603908325,0.0450683594,0.0655501174,-0.8512493035
-0.0602139338,-0.9355404573,0.192641593,-0.3271542337,0.3946829469,-1.1900271172,-0.1647683875,-0.5830685924,-0.989829174,-0.6131794574,0.0512990865,-0.0561503683,-0.8340985992,-0.5749431462,0.4080014341,-0.2137593278,-0.6128023331,0.3090759961,1.3326773187,0.9661755433,-0.906498151,0.2225390267,-0.4318929722,1.9025504878,-0.7198427594,0.1054028491,-0.5920005284,-0.3804926689,-1.1993739608,0.1771147171,-0.2999623099,0.1532582991,-0.3671107177,-0.0808795484,0.9861952106,-0.3660175508,0.9455734829,-1.2253486304,-1.2392920874,-1.2992524343,-0.0614340805,-0.7099736354,0.4316433842,1.7024114802,-0.2821330405,-0.2444987214,-0.7954296171,-0.5935739053,-1.7302743755,0.4485079007,-0.0379205367,-1.0572080364,-0.0749826714,-0.2905294663,0.2596617695,0.4744452199,-0.3328503392,-0.2844610202,-0.9496108156,-0.7704693327,0.2310937,0.5604072813,-1.2603339791,-0.6522009035,-1.7427586397,-0.017281554,-1.0925456421,-1.8262997433,-0.2528494504,0.4301794716,-0.1282776808,1.0712470967,0.1227153224,0.4317432471,-1.2107515184,0.0658327655,0.7017300787,-1.0910473674,-1.000862207,-0.2233026236,-0.9143525387,1.265790796,1.8543972306,-1.1948963863,-0.3930173373,-1.265180372,-0.2993512219,1.3852424642,-0.3704517559,-1.128155434,-1.9445955385,-0.0414384832,-1.029077893,0.7587271519,-1.3307270342,0.0616900658,0.7954196486,-0.7260934921,-1.8647104468,-0.5024701295
-0.3980298171,-0.3982726198,-0.8000021623,-0.8433064941,0.4486699712,0.5474970132,-1.4585831984,-1.1615609867,-0.3384657771,-0.2346067968,-1.3307216789,-0.4036980453,-1.4901500484,1.5593206819,-1.5183559368,-0.1781447581,0.6899676313,-0.8836729321,-1.2977094235,-1.1743326893,-1.4887769195,-1.3355556572,-0.2384925359,-0.6444919382,0.7798985566,-1.3536103601,-0.9909416319,0.1512679758,1.6749914454,-1.5099384049,-1.1501325063,0.3188157895,-0.5253420918,1.5394310217,-0.3267695412,-1.5801537223,-1.2373709808,-1.4301588945,-0.7357822677,-0.480894849,-1.2007606432,0.4143038683,-1.2290606279,-1.5733887363,-0.3556183551,0.7737539792,0.6674349764,-0.680436281,-0.7583967975,-0.7160410192,-0.9533781668,-1.839092058,-0.1982676597,-0.2941979095,1.6253067126,-0.1060227853,-0.3677017699,-0.356959097,-1.6700042424,-0.2765535004,-0.6328243521,-1.3437606594,-0.6078604,-0.222269519,0.8400409611,-0.5063879996,-0.5611355369,-0.7809519403,-0.5674182777,-0.4904985392,-0.176299052,-1.3379006683,-0.4464163704,1.4553928171,-0.9516419247,-0.767175809,-0.1546895892,-0.8613633397,-0.1364904417,-0.3597730961,-0.6457233463,-0.5377847377,-0.7662588265,1.0835173631,-0.6514780548,-1.3307708481,-0.0131463919,-0.6897080999,-0.3125377979,-0.4691542856,0.4090998365,-0.5839520216,-0.882094688,0.2174516428,0.1385967435,-0.4743001233,0.9647359865,0.1464702151,1.5602080071,-0.4691769053
0.1691666807,-0.5908869979,-0.579740184,-0.9259796189,-0.6324658144,-0.1818031417,-0.5519212407,-1.9660887997,1.1992102519,0.0072209079,-0.6716615022,-1.0617225569,-0.3738561512,-0.6298144623,-1.0697553455,-0.4390178428,-0.2660212011,-0.0597599645,-0.107151546,-0.8298377447,0.6689818016,-0.4770479236,0.0398037612,-0.8878549535,0.4306426341,0.353500801,-0.3354621886,-0.5988459042,-0.6720805321,-1.5114530207,0.0728222554,-1.0086159807,-1.4575333179,-0.91581324,1.1360525731,-0.0700265673,-0.5277228071,1.1667545605,-0.3211795583,-1.2377846401,-0.9587457004,-1.6918245016,-0.0851319282,-0.1680485753,-0.8191067403,0.6505628639,-0.7510945432,-1.6384605966,0.5079974676,-0.1143914719,0.047024321,-0.5324366942,-0.2931402599,-0.0832982321,1.0337109253,-0.8457961359,0.687451758,-0.5256450292,-0.959838509,-0.5323189852,-0.3189214078,0.5493251373,0.0149328772,0.0941898431,-0.6793887255,-1.4234452843,0.0444672554,-0.2361939134,0.1011513857,-1.1985983411,1.43066655,-0.0066219021,-0.1954639807,-0.8741949803,-0.9810736748,0.7200618575,2.1370571822,-0.3451636451,-1.3265197606,-0.1019668612,0.383939973,0.1584655913,-1.9155968293,-0.3788586055,-0.5570837912,0.0293280836,-0.396801411,-0.6833585998,-2.2361976199,1.3142137884,-0.4451314241,-0.4890871379,0.0762489156,-1.1020711852,-2.0139814737,-0.3714776151,-0.6210244524,-0.9196911473,-0.2505451021,-0.0937829482
-0.934289658,-1.2157606747,-1.3465989708,1.3244071108,-1.3640732451,1.0509745849,-0.6058903283,0.6598069596,0.0799645826,0.3604480595,1.1417694214,1.6471650256,0.7653061902,1.4585579913,-0.2482379166,-0.2442234447,-1.1111636407,-0.1640152825,-0.5375427438,-0.4222043711,-0.695594399,-0.5399311147,0.3080208504,-0.0636220956,-0.1233844702,0.5214890029,-0.9610344861,0.2983961804,-0.6129567589,-0.7532108702,1.5134861942,0.5018836541,0.9961083761,-0.8352839819,0.055556056,1.5876575174,-0.3113717767,-1.6771511585,1.3690285287,-0.3823724585,0.9613809752,-0.6584005865,-0.2199987543,0.0860089328,1.3385559962,1.0321536885,-0.5635428902,-0.4718127572,-1.3912321405,-0.540737858,-0.2789412639,1.7887785051,-0.4001702466,-0.2877240098,-1.9674297007,-0.3511765581,-0.7319526916,-0.630163889,1.67174545,0.65285411,-0.5846215393,-1.1111537723,-1.7924373085,0.0246723417,-1.0537287402,-1.5822835196,0.3112598841,-0.567486699,-0.5548226907,0.072058974,0.0366854642,-0.4001396164,-0.4501595953,-1.0182304899,0.7148368442,-0.2655353174,-0.2684295711,0.9084206676,-0.5221445707,-0.1429368137,0.8838516441,1.4876886989,0.2761674253,1.195576952,-0.3626125482,-1.1930386342,-0.0518693535,-0.6723006285,0.1789664033,0.1960439201,1.2167871999,-0.3830374626,0.7990836064,-0.9372512726,0.7230277295,0.0308204857,-0.7278467731,0.1437639389,-0.7444991313,0.461553101
1.248539204,0.8358259693,-0.8070417086,-0.1828471615,-0.7127817215,-1.4131481087,-0.510496691,-1.0849142198,-0.6060040226,-0.7777710073,-0.4294880741,-0.3085935048,1.0842047577,-0.9587573267,0.3025994691,-1.2643171366,0.2116275755,-0.3883111429,0.3072154097,-1.0047750109,-0.6821277696,-0.2116567753,-1.0347200649,-1.1285571641,-0.5128672859,0.0855284791,-0.3119253439,-0.3688342195,-0.5633039715,0.0184767309,-0.5606809382,-0.7615619778,-0.217518794,-0.7401138579,-0.8808775178,-0.4266053794,-0.5181715048,-0.186333407,-0.6312219131,-0.23895343,-0.4453508482,-1.2567979791,-0.5403091872,-0.2404199622,-0.5031898123,-1.052029317,-0.5622038953,-0.5597761394,0.6930576946,0.0638747384,-0.9333705409,-0.1773663151,-0.2574600177,-0.3852096755,-1.1615423482,0.1986223771,1.3750065689,-0.3584154286,1.00159608,-0.7908743275,0.4349277104,-1.246450836,-0.9797332121,0.0999803797,-0.472390967,-1.3101450821,-1.5863181299,-0.110124918,-0.1796092509,0.3031782863,0.1182611364,-1.0884047633,-0.1687227231,-1.1065429867,0.9277784924,-0.9143098131,-1.2107629765,1.2380023205,1.3425121572,0.0399058753,-0.117816613,-1.100056992,1.0410037949,-2.0052198903,-0.4010617065,0.8767447992,-0.4391388318,-0.9464949459,-1.2877432043,0.2182915896,0.0493498616,-0.0971504587,-0.4554262227,-0.8013957546,0.9718669809,-0.3960816185,-0.8788748033,-0.718464928,-0.687996947,-1.1491466406
-0.3544236953,-0.3030576635,-0.5252653601,0.6938484597,-0.0367421391,-0.3415241077,1.3669297908,-0.3431038123,0.8567335941,-0.277733883,-0.8280200061,-0.1546432112,-0.6514778855,-1.1471022004,-0.9818352967,-0.5911690606,0.5970669074,-0.372798863,-1.44892349,-0.1574681897,0.8604656763,-0.6643447345,-0.0853588169,-0.4989757957,0.1383480129,-0.9226887602,-0.2848543873,0.4056290112,0.3910050831,1.5511435043,-0.1762730709,-0.6212670351,1.6350329331,0.8471205784,-0.3616463264,-0.1004419722,0.6582683887,1.2461937211,-0.4166442868,0.8042644555,-0.4427562129,0.4702167334,1.4979256765,-1.5218174179,-0.3104263333,-0.5207965812,0.2457151823,0.9967193879,0.94456257,-0.5630076942,-0.6768401974,-0.2623357505,-0.0531544093,-0.2444241422,-0.3341790896,0.1564985395,-0.1140423959,-0.2100019457,-0.3183613095,-0.3475940256,-0.4655886862,-0.1097528235,0.9283547839,-0.6430395223,0.5846307537,-1.8306421309,1.1499583126,-2.5094051592,2.0486979572,-1.061195933,-0.1798187459,-0.487406137,-1.3333316812,-0.0891393679,0.7170329177,-0.7787875603,-0.9618524366,-0.5513578893,-0.4120575496,0.0758757974,-0.2833872731,-0.920004521,-1.1039284048,-1.4400398168,-0.0031846173,-0.7418674311,0.1747826491,0.6792026483,-0.1030491675,0.4241410181,-1.4545070344,-0.6696767815,-0.707188111,0.0532455246,0.333743514,-0.0096636194,-0.6371687944,-1.5493137425,-1.0249066678,0.0114054133
-1.7020262503,-1.5577340579,-0.9616006368,-0.9182517778,1.1794196031,-1.2532627273,-1.1343053064,-0.1143278058,-0.8932143131,0.2545758595,-1.1343940435,-0.3510124159,0.1021194167,-2.0182414525,0.024797321,-0.2694800652,-1.1414490609,-0.6954443708,-1.5194630973,-1.2017370535,0.2385457711,-0.8389316355,0.1843016892,-1.303228,-0.829127534,0.3247349297,-1.0736329205,-0.9456472922,-0.6679200179,-1.1077074104,-0.9888293073,0.0511889309,-0.9462483482,-1.3306580888,-0.7171164753,-0.3568710814,-1.1331400786,-1.9355106888,0.0129647521,-0.8700041824,-1.2576872648,-0.8951901072,-1.3912263474,-1.4257586463,-0.9321721258,-1.195706039,-0.9148461951,-0.9662960479,-1.0670362813,0.4275053434,-0.3172760758,-1.4661785848,-0.1493008506,-0.1032373867,-0.3786641797,-0.456337328,-1.0230856708,-0.299336738,-0.9555803059,0.6018688492,-0.4484388632,-0.7258144131,-1.1625752678,-0.8294334316,-0.5805792106,-0.9898473568,1.1541784835,0.4022138933,-0.5183641505,-1.1293214536,-0.1694990571,-1.7740218905,-0.112199355,-1.2597500338,-0.2948652956,-2.018874412,-0.6020114511,-1.1406805575,-0.9893956712,-0.2633326747,0.1461158748,-0.9860630906,-0.8383405457,-1.4672663336,-0.3552060608,1.2265998507,-0.3628318815,-1.0589784029,-0.3255840512,-0.6271376488,-0.4759024492,-0.0162615313,-0.0528391048,0.5318704164,-0.9972984502,-0.4133253398,-1.4996513137,1.2145612724,-1.5982372012,-1.0178282168
-1.6706773501,-1.178438231,-0.4277239092,-0.9248639987,-1.7248384723,-0.2691827165,-1.9557281185,1.0282267587,-1.4965361542,-0.2159638405,-0.9805608496,-0.2059506727,-0.2644661304,0.0304530955,-1.1794779664,-1.1605897114,-0.6153934221,-0.6075603481,0.1865180943,-0.0272692001,0.5115143349,-0.4105220126,-0.1582965869,-0.1748405529,-0.6566457414,0.646475007,-0.4614597409,-1.0614227759,-0.2635984735,-2.3430661961,-0.8148374908,-0.5840282903,-0.9162111133,-0.9648725574,-1.9056421424,-0.1714644819,-1.2427050775,1.2061013007,0.1465364967,0.8439213865,-1.3107805494,1.1930981817,-1.3400102436,-0.3545610109,-0.848195775,1.0920562065,-0.6329165513,0.0382953524,-0.832031088,-1.0266450502,0.3196002386,-0.7430108381,-0.5433045651,-0.1813443684,-1.0316233099,0.9687571,-2.0274509716,-0.4977625708,-0.0707327613,-0.6716776382,-0.2820413826,0.247708555,-0.4745998799,-0.8694914734,-0.4475226724,-2.2545370024,-0.3291582046,0.6100435969,-1.9212972368,-0.7191409802,-0.9748340988,-0.2111717048,-0.2202364506,-2.1893574601,0.0538170286,0.9504354046,-1.8523239657,-0.2696382914,-0.5565091515,-0.0749954687,0.7410620101,-0.5121383938,-0.4209893615,-0.3253562431,-0.5378440794,-0.0127455532,-0.39863217,-0.7471419094,1.0866069311,-1.9959176019,-0.6143333232,0.1474221577,-0.0126296754,-1.6134246607,-0.9102892993,-0.0382859717,-0.6327863655,-1.7637399591,0.9338502153,-0.6986169118
